customer_id,transaction_id,ship_to_address,ship_to_address_1,ship_to_city,ship_to_country,ship_to_customer_number,ship_to_email,ship_to_name,ship_to_phone,ship_to_state,ship_to_zip,first_time_customer,order_dollar_amount,num_items,age,web_order,total_transactions_to_date,hour_of_day
27373,17374,?,43864 South Morocco St.,Rensselaer,USA,31002,Walker@volutpat.com,Isaac *Snow,513-496-9192,NY,55919,N,946.5,14,46.2,Y,78,2
27374,17375,?,30127 South Senegal Ln.,Roanoke,USA,569733,Cassidy@Etiam.org,Olympia *Reynolds,513-986-3906,VA,89943,Y,991.5,20,101.5,Y,81,4
27375,17376,?,87101 North Guam Ln.,Lahaina,USA,198903,Eugenia@viverra.us,Mallory *Fernandez,748-561-7010,IA,9683,Y,656.7,8,54,Y,73,13
27376,17377,?,48945 North Asheville Way,Fort Lauderdale,USA,378432,Nehru@elementum.net,Leroy *Mcmahon,129-604-9622,VA,880,N,836.9,3,31.3,N,37,15
27377,17378,?,"26554 North Tanzania, United Republic of Ln.",Kalamazoo,USA,85468,Cooper@porttitor.com,Bert *Barron,498-104-2208,NJ,31169,N,177,8,109.2,Y,27,18
27378,17379,?,27534 East Bahrain St.,Charleston,USA,422761,Piper@luctus.edu,Leandra *Mccormick,501-730-3506,KY,18274,N,182.8,10,78.9,N,66,16
27379,17380,?,11731 West Burkina Faso Ct.,Moreno Valley,USA,470810,Marshall@Cum.gov,Wang *Cox,660-076-2670,SC,18349,Y,150.6,9,75.7,N,13,15
27380,17381,?,6998 North Calumet City Ct.,Thiensville,USA,483746,Nita@ipsum.com,Brennan *Lane,501-914-8851,IA,59914,N,30.3,8,60.4,Y,77,8
27381,17382,?,54530 West Effingham Ave.,Parkersburg,USA,972430,Myra@ultrices.net,Sylvia *Crane,514-425-9606,IA,88786,N,584.6,18,71.3,N,76,11
27382,17383,?,98574  Milwaukee Way,Tempe,USA,548269,Brenna@dictum.org,Justin *Campbell,642-779-8971,NH,6651,N,457.5,17,90.3,N,61,10
27383,17384,?,9044 North Benin Way,Canandaigua,USA,765887,Cade@viverra.com,Ariana *Flynn,018-784-1253,VA,42418,Y,15.6,10,88.7,Y,66,20
27384,17385,?,92536  Chile St.,Ansonia,USA,534187,Violet@eros.net,Kim *Mcconnell,043-875-2730,KS,81338,Y,75.9,7,47.6,Y,36,22
27385,17386,?,73792 North Lawton Ct.,Flagstaff,USA,168890,Irma@elit.net,Aimee *Simpson,184-979-8665,PA,31700,Y,882.1,19,68.5,N,59,7
27386,17387,?,57591 West San Marino St.,Lima,USA,111596,Lee@ligula.org,Thomas *Gray,324-995-5565,OK,47216,N,944.3,1,18.3,Y,2,2
27387,17388,?,47182  Afghanistan St.,Tuscaloosa,USA,775117,Tana@Curae.com,Kelly *Knapp,639-353-5173,NE,67293,Y,604,16,74.5,N,12,6
27388,17389,?,97546 East Corvallis Way,Alameda,USA,925351,Geraldine@In.gov,Sheila *Pittman,460-177-6988,HI,23244,Y,438.7,15,65.3,N,55,21
27389,17390,?,3083 East Luxembourg Ct.,Sioux City,USA,413732,Hilary@Ut.net,Roanna *Hicks,571-805-7944,DC,94373,N,868.8,2,20.2,Y,91,1
27390,17391,?,35857 South Pass Christian Ave.,Fairfield,USA,314355,Erin@inceptos.edu,Sydnee *Vaughn,357-509-4185,ME,11553,Y,580.3,20,75.1,Y,5,12
27391,17392,?,48019 West Frederiksted St.,Blacksburg,USA,822118,Mariam@Proin.com,Hope *Villarreal,465-451-5762,NE,99078,Y,626,6,98.3,Y,47,1
27392,17393,?,52308 South Ukraine Ln.,Fort Worth,USA,110380,Maggy@Vestibulum.com,Gavin *Rios,905-798-4716,OR,24556,Y,319.9,2,31.3,Y,57,4
27393,17394,?,26179 North United Kingdom Ave.,Chico,USA,984232,Dylan@semper.net,Gregory *Hardin,758-125-1926,PA,29429,Y,286.7,11,60.8,Y,64,6
27394,17395,?,29221 North Bahrain Ln.,Claremore,USA,730530,Florence@lobortis.edu,Bruno *Dotson,335-874-0498,MN,39116,N,279.7,17,65.1,Y,97,20
27395,17396,?,68457 East Canada St.,Aurora,USA,603617,Jocelyn@varius.edu,Genevieve *Mcpherson,103-384-1056,DC,41095,Y,631.9,18,102.4,Y,44,4
27396,17397,?,40673 South Brea Ave.,Highland Park,USA,265310,Phelan@sit.edu,Doris *Olson,047-383-1345,ND,69694,N,451.5,6,33.2,N,39,8
27397,17398,?,85053 South Las Vegas Blvd.,Laconia,USA,732808,Erich@varius.com,Brenda *Byers,440-210-9433,SD,33684,N,926.9,10,95.1,N,77,8
27398,17399,?,77613 North Bahamas Blvd.,Carson,USA,381920,Aladdin@lacus.net,Geoffrey *Clemons,483-596-6822,SC,66545,N,352.9,11,71.8,Y,76,6
27399,17400,?,9194 West Gabon Ave.,Laramie,USA,562766,Timothy@Sed.edu,Uma *Molina,748-017-3106,WV,15383,Y,743,14,24.6,N,41,22
27400,17401,?,87566 North Timor-leste Way,Frederick,USA,307439,Zeus@erat.gov,Perry *Graham,846-904-2859,MO,34127,Y,139.6,2,78.4,Y,94,13
27401,17402,?,40647  Christmas Island St.,Saukville,USA,944514,Keaton@sagittis.com,Clarke *Puckett,755-695-2080,SD,5594,N,986.4,7,79.7,N,86,2
27402,17403,?,89281 South Timor-leste Ct.,Savannah,USA,275682,Lucian@ultricies.edu,Amal *Pugh,562-178-1100,GA,73448,Y,175.4,6,70,N,90,13
27403,17404,?,57454 North Homer Ct.,Grambling,USA,987903,Mallory@facilisi.com,Rylee *Morales,338-123-2004,OH,6842,N,633.4,14,41.8,Y,54,6
27404,17405,?,90172 South Fiji Blvd.,Rockville,USA,789601,Amelia@posuere.net,Zenia *Roy,611-549-1794,NM,84567,Y,558.7,3,68.7,Y,53,0
27405,17406,?,89232 West Guthrie St.,Covina,USA,207224,Nina@amet.us,Abbot *Fletcher,268-119-2702,OR,39465,N,674,15,28.7,Y,78,11
27406,17407,?,"78183 East Taiwan, Province of China St.",DuBois,USA,381944,Naida@varius.gov,Irene *Drake,604-241-2873,CA,47005,N,106.6,19,63.4,Y,48,7
27407,17408,?,25630 North Menomonee Falls Ave.,Santa Cruz,USA,481624,Jael@Curabitur.gov,Lee *Wong,806-592-2039,DC,43886,N,761,5,38.2,Y,19,3
27408,17409,?,37418 East Homer Way,Kettering,USA,387184,Josephine@Nulla.com,Alec *Osborne,504-016-2204,MI,36297,Y,295.5,16,99.8,Y,59,18
27409,17410,?,9578 East Niger Blvd.,Urbana,USA,658348,Colton@id.org,Duncan *Hartman,864-952-9535,MD,89101,N,67.3,19,45,N,78,11
27410,17411,?,25924 South Columbus Way,Chico,USA,474162,Ian@egestas.edu,Irma *Valenzuela,275-676-7744,MO,27053,N,659,17,46.2,Y,48,2
27411,17412,?,28124 West Czech Republic Ave.,Hilo,USA,593594,Noble@suscipit.org,Grady *Hodges,924-492-3719,OR,14458,N,849.5,9,99,N,54,22
27412,17413,?,48488  Cape Girardeau Ln.,Virginia Beach,USA,478766,Kieran@accumsan.us,Azalia *Griffin,747-641-4278,AK,4330,Y,142.9,20,86.5,Y,59,6
27413,17414,?,83229 East Barbados Blvd.,Miami Gardens,USA,797645,Judith@natoque.net,Lucian *Galloway,590-114-9620,KY,97468,N,218.9,13,75.7,N,70,9
27414,17415,?,39698  Pitcairn Ave.,Two Rivers,USA,989209,Carly@litora.gov,Cecilia *Suarez,772-680-1878,TX,75904,N,917,13,90.7,Y,40,1
27415,17416,?,33842  McAllen Ct.,Cedar Rapids,USA,492166,Brian@lacus.org,Karina *Henson,306-575-9658,WI,68258,Y,619.4,6,28.6,Y,47,11
27416,17417,?,43294 South Newport News Ct.,Easton,USA,813617,Lenore@luctus.us,Germane *Riddle,039-589-8561,NC,36872,N,144.1,2,11.7,N,24,23
27417,17418,?,42496 West Kenner Way,Jordan Valley,USA,811012,Solomon@nisl.net,Quemby *Buckner,341-808-5761,UT,70567,Y,512.6,15,93.4,Y,49,7
27418,17419,?,52375  Canada Way,Agawam,USA,787774,Sybil@Nunc.com,Mohammad *Kirk,134-907-0083,IL,8301,Y,205.8,15,59.5,N,6,13
27419,17420,?,99540  East Lansing Ave.,Glen Cove,USA,924798,Walter@Fusce.us,Wallace *Huber,036-500-9815,KS,7855,Y,769.7,5,94.3,N,70,23
27420,17421,?,610 North Norfolk Island Way,Sheridan,USA,374145,Latifah@Fusce.us,Lynn *Davis,347-234-4767,IA,94490,Y,886,14,101.9,Y,96,8
27421,17422,?,95166 East Svalbard and Jan Mayen Blvd.,Georgetown,USA,832826,Ursa@netus.org,Ashely *Mullins,768-411-3508,OK,87053,N,270.4,14,102.2,N,100,18
27422,17423,?,28300 North Frederiksted Ln.,Davenport,USA,134592,Zachery@Curae.us,Amir *Barrett,260-481-3416,FL,84742,N,10.5,12,42.7,N,65,10
27423,17424,?,74599 North China Ln.,Brookings,USA,975919,Wallace@dui.edu,Shelley *Mckinney,904-631-4975,UT,80881,N,209.1,1,94.8,N,21,11
27424,17425,?,31163  Greenland Ct.,Pomona,USA,707845,Oprah@arcu.us,Gregory *Lester,762-491-8087,ID,11129,Y,44,17,26.3,N,58,18
27425,17426,?,42555 East Somalia Blvd.,North Chicago,USA,372828,Deanna@torquent.org,Reese *Sargent,479-531-4244,NH,46817,Y,608.3,16,68.6,Y,96,16
27426,17427,?,66335 North Sweden St.,Hartland,USA,967925,Sawyer@mollis.org,Abraham *Ratliff,214-961-8982,LA,15873,Y,144.8,13,19.9,Y,11,0
27427,17428,?,2809 East Geneva Blvd.,Gloversville,USA,115114,Gisela@nostra.us,Whoopi *Burch,957-195-4834,MO,86427,Y,537.9,14,53.3,N,81,11
27428,17429,?,59186 East Corry Ln.,Hagerstown,USA,695152,Heidi@Morbi.net,Kane *Hudson,016-333-6771,AK,62338,N,175.2,1,21.8,N,27,7
27429,17430,?,28350  American Samoa Ave.,Galveston,USA,430178,Molly@erat.org,Mollie *Cantrell,930-312-7502,MD,614,Y,543.3,19,77.4,N,28,16
27430,17431,?,23717 North Afghanistan St.,Klamath Falls,USA,980124,Mara@convallis.com,Connor *Holman,008-089-5013,DC,35502,Y,170.3,2,47.6,N,64,23
27431,17432,?,69778 West Cape Verde Ave.,South Portland,USA,331170,Declan@mi.us,Levi *Ward,562-154-1681,OH,55604,Y,778.9,18,36.4,N,11,13
27432,17433,?,35070 North Anchorage Ave.,Perth Amboy,USA,360380,Reagan@porttitor.com,Peter *Love,989-845-3537,SC,93329,Y,762.7,9,42.6,Y,74,22
27433,17434,?,26836 West Mequon Blvd.,West Sacramento,USA,840660,Cedric@turpis.net,Alec *Small,997-590-8750,MD,52341,N,349.6,9,12.7,N,51,12
27434,17435,?,89351 East Nacogdoches St.,Peabody,USA,340565,Portia@litora.gov,Finn *Pacheco,414-385-2472,LA,47778,Y,65.1,7,71.5,N,58,17
27435,17436,?,49315 South Dothan St.,Forrest City,USA,681846,Xaviera@semper.com,Darrel *Duke,191-719-6614,MD,6014,Y,359.1,11,97.3,Y,58,18
27436,17437,?,15446 North Lakewood Ave.,South Pasadena,USA,484008,Daquan@nisl.org,Farrah *Long,374-200-3270,MO,76020,N,509.4,4,34.9,Y,72,21
27437,17438,?,63293 South Camden Way,Ontario,USA,903033,Colt@vel.com,Kirestin *Barr,133-673-7058,ID,22746,Y,165.1,9,63.7,Y,67,18
27438,17439,?,83313 West Plattsburgh St.,Maywood,USA,220400,Madeline@risus.net,Ignacia *Bonner,321-966-3714,OK,22113,N,143,6,63.2,N,47,16
27439,17440,?,45349 South Lebanon St.,North Little Rock,USA,486415,Malachi@semper.com,Halee *Watkins,515-781-7080,MT,68630,Y,341.4,8,44,N,100,17
27440,17441,?,23628 South Bouvet Island Ave.,Sacramento,USA,411785,Vladimir@fames.edu,Jade *Pope,200-486-9418,ND,15240,N,882.1,18,36.7,N,63,10
27441,17442,?,26876 West Poland Way,New Rochelle,USA,324904,Ray@velit.gov,Bradley *Woods,870-830-5375,MA,62409,Y,847.6,19,56,N,19,19
27442,17443,?,50794 East Costa Rica Way,Parkersburg,USA,490012,Hanae@sodales.net,Kane *Moore,550-778-4153,WY,82878,N,222.2,6,83.2,Y,35,14
27443,17444,?,35140 North Micronesia Ln.,Hannibal,USA,146305,Yardley@orci.com,Odessa *Harrington,400-106-9272,VA,9649,Y,905.3,7,33.5,Y,5,9
27444,17445,?,"57235  Virgin Islands, U.S. St.",Signal Hill,USA,132028,Griffin@Pellentesque.us,Hyatt *Carlson,280-755-7679,CA,80777,N,905.4,12,102.4,Y,55,14
27445,17446,?,38070  Bhutan Ln.,Port Arthur,USA,389384,Justine@blandit.com,Trevor *Fox,055-161-1520,NH,40943,N,81.6,19,107.3,N,24,1
27446,17447,?,89273 North Franklin Way,Atlanta,USA,774786,Geoffrey@Suspendisse.us,Driscoll *Miranda,392-320-8796,VA,19097,N,44.6,19,67.4,N,38,22
27447,17448,?,62887 West Antarctica Ct.,Ogden,USA,789758,Elizabeth@rhoncus.edu,Hop *Woods,304-943-3434,CA,93201,N,79.4,12,89.5,Y,24,16
27448,17449,?,66562  Colombia Blvd.,Blythe,USA,805495,Rowan@hendrerit.gov,Carla *Wilcox,186-242-1233,NV,66334,Y,205.3,19,52.6,N,39,9
27449,17450,?,41317  Czech Republic Blvd.,Kansas City,USA,535589,Amal@interdum.edu,Camden *Gardner,359-592-6285,MT,56268,Y,734.7,1,108.4,Y,19,7
27450,17451,?,87887 East Kuwait Ave.,LaGrange,USA,243531,Desiree@semper.us,Anthony *Irwin,008-993-9463,RI,36392,Y,944.1,9,39.7,Y,62,14
27451,17452,?,9486 North Allentown St.,Eau Claire,USA,850882,Evangeline@ornare.edu,Maxwell *Santana,646-769-1980,NJ,48511,Y,721.8,5,46.3,Y,1,19
27452,17453,?,47536 West Latvia St.,Jeffersontown,USA,786125,Ori@leo.gov,Plato *Abbott,251-131-1598,GA,86177,N,303.9,8,48.9,N,39,7
27453,17454,?,96149  Erie Way,Jeffersonville,USA,517715,Ray@posuere.com,Briar *Wise,148-495-4551,AK,87260,Y,463.9,14,29,N,40,16
27454,17455,?,19043 West Macao Blvd.,Zanesville,USA,403544,Daria@sem.net,Lucy *Frye,241-016-9574,LA,44806,N,766.6,1,49,N,12,6
27455,17456,?,83028 North Macomb Blvd.,Fayetteville,USA,880214,Selma@parturient.org,Dillon *Reed,453-194-2918,AZ,52216,Y,752.3,20,17.1,N,15,12
27456,17457,?,92382 East Azerbaijan St.,Indianapolis,USA,673934,William@erat.us,Trevor *Wheeler,360-783-2922,WI,9705,N,162.6,2,93.1,N,77,20
27457,17458,?,32334 South Camden St.,Apple Valley,USA,96687,Palmer@Sed.com,Astra *Kennedy,234-149-7230,CA,27790,Y,571.8,15,49.3,N,24,10
27458,17459,?,16220 South Germany Ct.,Twin Falls,USA,141755,Tate@Nulla.edu,Wynter *Stein,942-686-8959,AK,6771,N,37.7,16,31.7,N,28,6
27459,17460,?,67905 East Costa Rica St.,Tyler,USA,172865,Preston@fringilla.net,Hayfa *Calhoun,326-822-6259,IA,16384,Y,633.5,7,87.6,N,40,13
27460,17461,?,19331 East Sri Lanka Ct.,Wilmington,USA,99129,Rahim@ut.com,Jillian *Alvarado,681-564-9388,AK,62149,Y,976.4,7,52.6,Y,72,10
27461,17462,?,50875 West Spain Ct.,Midwest City,USA,348173,Chandler@malesuada.us,Cairo *Dunlap,255-427-4490,CO,55340,Y,113.9,19,14.9,Y,33,4
27462,17463,?,24060 North Fayetteville Ct.,Kingsport,USA,331321,Walter@rhoncus.org,Rylee *Battle,488-036-4216,NM,17019,N,382.6,8,98.4,N,38,10
27463,17464,?,39920 East Agawam Ave.,Rome,USA,910403,Jane@Nunc.gov,Christopher *Benson,767-161-3466,ND,45691,Y,102.2,19,34,N,39,18
27464,17465,?,5415  Nogales Ct.,Barrow,USA,31024,Shellie@laoreet.com,Mannix *Huff,636-800-2908,RI,66633,N,217.7,2,109.8,N,56,16
27465,17466,?,11741  British Indian Ocean Territory Way,Hopkinsville,USA,963046,Tatum@ac.us,Emerson *Brady,125-863-7094,VT,56617,Y,253.9,1,18.8,Y,5,8
27466,17467,?,39849 South Myanmar Ln.,Valdez,USA,31034,Kaye@consequat.us,Raphael *Walker,703-232-2452,ID,20875,Y,194.7,18,46.7,N,40,17
27467,17468,?,53098 North Gulfport Ave.,Minot,USA,31038,Macon@bibendum.net,Tatiana *Acevedo,090-923-0050,AZ,27667,Y,151.2,16,67.2,Y,71,23
27468,17469,?,56403 East Alpharetta Way,Beckley,USA,785957,Melanie@ac.edu,Jonas *Lynn,311-190-5883,TX,94279,Y,930.6,3,36.5,N,23,16
27469,17470,?,76172 West Faroe Islands Ave.,Spokane,USA,112666,Graiden@taciti.us,Kirby *Carpenter,867-954-4708,MS,97173,Y,871.1,14,106.6,Y,33,23
27470,17471,?,28679 East New Bedford Ct.,Walla Walla,USA,599743,Lacey@faucibus.us,Elvis *Dominguez,729-756-0463,PA,61613,N,554.5,10,98.1,Y,14,7
27471,17472,?,94348 South New Zealand St.,Texarkana,USA,423868,Robert@egestas.us,Hoyt *Mcleod,371-564-9968,IA,47069,Y,260.2,10,100.6,Y,38,8
27472,17473,?,48900 North Libyan Arab Jamahiriya Blvd.,Needham,USA,766933,Juliet@iaculis.org,Yen *Combs,992-077-8610,RI,69765,Y,274.3,15,94.2,N,98,17
27473,17474,?,9460 East Cook Islands Ave.,Sandy Springs,USA,600602,Rachel@dolor.com,Montana *Heath,033-048-3031,MA,54408,Y,416.4,6,108,Y,65,15
27474,17475,?,70158  Aruba Ave.,New Orleans,USA,963625,Ray@Cum.us,Vanna *Hendricks,978-402-2819,UT,84028,N,398.6,19,60,Y,53,18
27475,17476,?,73682 North Apple Valley St.,Ogdensburg,USA,195827,Mara@ac.org,Ebony *Mcfarland,084-456-2053,RI,17560,Y,877.8,19,44,Y,40,3
27476,17477,?,53838 East Middletown Ln.,Gulfport,USA,973042,Flynn@vehicula.edu,Rylee *Watts,421-665-6173,ME,10157,Y,317.4,10,58.4,N,28,1
27477,17478,?,80038 North Guyana Ct.,Richland,USA,824786,Lacey@semper.us,Xenos *Bridges,671-329-9039,CO,69360,Y,18.7,5,92.4,N,29,14
27478,17479,?,95912 East Costa Rica St.,Bethany,USA,701838,Paul@cursus.us,Lewis *Dickson,907-501-4605,IL,16923,Y,938.5,18,13.2,Y,17,16
27479,17480,?,40232  United States Minor Outlying Islands Ave.,New London,USA,234924,Gay@pretium.gov,Cara *Owens,034-816-1730,WV,37677,Y,152.6,19,21.6,N,71,7
27480,17481,?,7117 West Rwanda St.,Forest Lake,USA,815930,Arthur@vel.com,Lilah *Hurley,197-041-0000,MS,79149,Y,81.8,8,68.4,N,8,8
27481,17482,?,69148 North Austria Ln.,Middletown,USA,219276,Glenna@morbi.com,Moana *Lucas,089-203-3497,VA,86811,N,841.7,3,50,N,87,9
27482,17483,?,55136 South Macedonia Ave.,Bethany,USA,591896,Dacey@purus.edu,Gary *Heath,264-407-1745,DE,41079,Y,329.9,18,24.3,N,21,10
27483,17484,?,45907  Claremore Ln.,Canton,USA,133647,Lois@primis.gov,Jennifer *Parsons,999-971-5030,ID,716,N,914.6,9,15.9,Y,29,19
27484,17485,?,87184 North Myanmar Ct.,Sandy,USA,769171,Jackson@mi.gov,Lane *Valentine,943-643-0763,SD,9152,N,836.6,7,101.9,Y,22,16
27485,17486,?,18455 West United States St.,Dubuque,USA,622265,Phyllis@Etiam.us,Jaden *Mercer,199-369-9583,AK,5931,N,689.8,19,97.6,Y,7,10
27486,17487,?,60628  Honduras Ct.,Beloit,USA,162062,Christen@leo.org,Colleen *George,776-119-2612,MN,76570,N,591.5,2,82.4,Y,36,5
27487,17488,?,58193  Costa Rica Ct.,Lawndale,USA,255484,Cleo@id.org,Karly *Phelps,061-490-6385,VT,22416,Y,907,11,36.1,Y,54,19
27488,17489,?,42245 North Honolulu Ln.,Claremont,USA,530386,Channing@Vestibulum.org,Benjamin *Skinner,397-768-1434,AK,46184,Y,642.1,13,75.2,Y,16,14
27489,17490,?,59861 South Muskogee Ct.,Schenectady,USA,31187,Leilani@varius.net,Murphy *Myers,824-543-6496,IA,67597,N,865.1,3,109.8,N,69,1
27490,17491,?,"15817 East Tanzania, United Republic of Blvd.",Norton,USA,586364,Hall@tellus.net,Merritt *House,083-155-0622,NM,69632,N,773.5,12,61.7,Y,29,6
27491,17492,?,13858  Belleville Ave.,Glen Cove,USA,879820,Hu@varius.edu,Tate *Wilkerson,044-354-6704,AL,74163,N,267.4,11,11.2,N,97,8
27492,17493,?,51896 East Homer St.,Normal,USA,31198,Elmo@lacinia.gov,Nissim *Faulkner,018-250-2825,CO,52576,N,143.7,17,67.1,Y,90,18
27493,17494,?,50132 West Afghanistan Ct.,Rapid City,USA,951837,Cora@lacus.edu,Alea *Porter,703-042-7305,WV,56554,Y,273.6,16,74.9,Y,89,16
27494,17495,?,47233 South Uganda St.,Bellflower,USA,202569,Tiger@Nullam.edu,Jackson *Bruce,654-875-8841,RI,37410,N,377.3,20,108.3,Y,15,10
27495,17496,?,76173 East Faroe Islands St.,Akron,USA,189618,Dane@Proin.org,Roanna *Johnson,481-532-0604,ME,32404,Y,259.1,3,108.8,Y,1,3
27496,17497,?,11038 North Kenya St.,Pomona,USA,559659,Gray@tempor.us,Nadine *Reyes,555-172-2944,WA,60318,Y,615.7,20,69.2,Y,20,2
27497,17498,?,83832 West Cook Islands St.,South Portland,USA,476778,Cassidy@Cras.edu,Walter *Dennis,000-248-6245,NH,77871,Y,781.4,5,75.8,N,69,7
27498,17499,?,79898 West Netherlands Antilles Blvd.,Grand Junction,USA,947823,Abdul@Nulla.net,Mufutau *Mcintyre,847-564-9787,MN,78332,N,23.9,1,53,Y,40,23
27499,17500,?,91741 West Lodi Ln.,Irvine,USA,950157,Susan@inceptos.us,Stephanie *Oneill,882-302-1055,VT,33291,N,252.9,2,78.5,N,22,14
27500,17501,?,53976 South Arlington Ln.,Duarte,USA,752982,Quinn@hendrerit.edu,Rajah *Morse,620-940-6133,MS,93223,N,255.5,17,60.7,N,1,10
27501,17502,?,48617 North Australia Ln.,Gold Beach,USA,167155,Teegan@leo.net,Kelly *Gilliam,293-455-0664,GA,32411,N,821.6,5,95.7,N,76,6
27502,17503,?,72800 East Bellflower Ave.,Lake Charles,USA,536692,Shannon@lacus.net,Ralph *Anderson,074-843-7720,IN,18804,N,373.1,16,47.9,N,93,12
27503,17504,?,34675  Dunkirk Ln.,Suffolk,USA,880151,Daquan@erat.net,Amity *Freeman,665-576-6108,ID,63669,N,958.3,17,20.3,N,63,9
27504,17505,?,87825 East Czech Republic Blvd.,Evansville,USA,761989,Wynter@pretium.edu,India *Levy,154-419-5735,CO,25241,N,727.4,13,107.5,Y,19,20
27505,17506,?,56441 West Netherlands Ln.,Fallon,USA,774386,Hedley@eget.com,Price *Thornton,638-985-0428,IN,32722,Y,250.6,12,49.7,Y,41,0
27506,17507,?,65793 West Burundi Ln.,Tucson,USA,415600,Louis@dapibus.net,Cruz *Bass,381-092-5544,OK,51862,N,292.2,9,29.2,N,33,9
27507,17508,?,28773  Belarus Ave.,Stafford,USA,436466,Skyler@vitae.gov,Orla *Austin,463-115-1832,ID,18970,N,904.9,17,78,N,40,18
27508,17509,?,48849 West Chile Ave.,Cambridge,USA,303641,Mark@sodales.us,Scarlett *Boyle,093-956-2952,IN,50566,N,956.8,14,87.4,N,48,18
27509,17510,?,8138  Faroe Islands Ct.,Palos Verdes Estates,USA,535546,Christine@posuere.us,Justin *Webb,801-793-5267,AK,46394,Y,454.3,12,40,N,87,15
27510,17511,?,28268 North Greenland Ave.,Hialeah,USA,834662,Reed@semper.net,Hall *Caldwell,701-192-2035,DE,21569,Y,275.3,8,103.9,Y,48,4
27511,17512,?,91874 North Bay City Ln.,Lynchburg,USA,620997,Mollie@tincidunt.net,September *Elliott,278-017-3688,IA,31489,Y,174.2,12,57.7,N,70,14
27512,17513,?,322 South Guadeloupe Blvd.,La Puente,USA,245772,Troy@In.com,Audra *Wood,223-040-8642,ND,50983,Y,173.5,18,39.6,N,63,3
27513,17514,?,36543 North New Zealand Ave.,Meridian,USA,94886,Cameran@facilisis.com,Lyle *Bentley,526-950-0530,SD,12764,Y,704.8,4,37.6,Y,79,1
27514,17515,?,54537 South Belarus St.,Great Falls,USA,431933,Driscoll@nunc.org,Abbot *Decker,501-459-2236,NM,48998,N,112,10,62.1,N,41,11
27515,17516,?,83898 East Iceland Blvd.,Beaver Falls,USA,150616,Stephen@imperdiet.net,Mariko *Stephenson,165-204-0780,IA,94591,N,380.6,8,71.4,Y,86,8
27516,17517,?,44259 West Saint Kitts and Nevis Ln.,Laguna Hills,USA,422518,Winter@vulputate.edu,Jada *Hensley,846-011-8753,WA,27704,N,206.6,14,39.8,N,93,14
27517,17518,?,10948 West Austria St.,Canandaigua,USA,535420,Talon@luctus.edu,Scott *Sosa,545-598-1727,AZ,85042,N,766.8,18,87.5,Y,2,21
27518,17519,?,24887 West Costa Rica Way,New Orleans,USA,955678,Erich@pharetra.edu,Norman *Lyons,901-605-2316,VA,72327,Y,806.2,6,14.4,N,33,19
27519,17520,?,63080 East Comoros Ln.,East Lansing,USA,484994,Arsenio@volutpat.gov,Leandra *Hancock,052-448-4070,TX,75456,N,903.1,20,105.2,Y,74,11
27520,17521,?,85948 West Belgium Blvd.,Kingston,USA,463826,Justine@Suspendisse.org,Ashely *Cohen,284-336-9005,KY,8456,N,27.4,20,99.1,Y,86,12
27521,17522,?,98700 South Gambia Blvd.,Garden Grove,USA,730440,Remedios@sociis.net,Nissim *Barker,997-281-3289,KS,68634,Y,754,9,40.4,N,59,8
27522,17523,?,9045 East Algeria Way,Gilbert,USA,955917,Petra@gravida.net,Bryar *Cummings,914-078-1563,IA,13111,Y,745.6,4,54.1,Y,98,2
27523,17524,?,29518  Liechtenstein Blvd.,Sunnyvale,USA,890195,Basia@mauris.org,Samantha *Le,724-179-8326,ME,21805,Y,366.7,14,13.2,N,36,1
27524,17525,?,53735 South Christmas Island Way,Salem,USA,31441,Walker@imperdiet.us,Tatum *Parker,343-413-1965,VT,47358,N,544.2,18,89.5,Y,6,11
27525,17526,?,25321 North Bossier City St.,Bend,USA,663614,Janna@Ut.org,Hilel *Clarke,832-583-5026,AZ,52438,N,235.5,8,108,Y,100,11
27526,17527,?,2997 North Norfolk Island Ave.,Astoria,USA,31454,Benedict@taciti.gov,Herman *Melendez,016-895-8098,CA,68324,N,119.9,20,44.3,N,19,1
27527,17528,?,55987 East United Arab Emirates Blvd.,Cerritos,USA,185545,Tanner@feugiat.us,Ivor *Davidson,471-655-9580,WI,8777,N,373.8,15,35.2,N,84,11
27528,17529,?,73133 South Commerce St.,Kingsport,USA,481948,Wallace@interdum.edu,Jeanette *Finley,824-288-5960,ID,41186,Y,645.8,16,93.2,Y,52,17
27529,17530,?,18372 North Macao Ln.,Joliet,USA,121607,Maxwell@Curae.net,Kaseem *Guy,010-862-8665,OR,87012,Y,592.5,20,44.5,Y,73,15
27530,17531,?,53385 South Chile Ct.,Lawrenceville,USA,950511,Harrison@molestie.net,Randall *Welch,061-202-0219,SD,42996,Y,590.5,12,30,N,73,0
27531,17532,?,40844 East Japan Ave.,Melrose,USA,929474,Michelle@magna.us,Hu *Patel,457-167-7414,WY,53421,Y,485.8,15,40.9,Y,46,17
27532,17533,?,69255 North Bosnia and Herzegovina Ave.,Brookfield,USA,505976,Ulysses@Phasellus.gov,Yvette *Barton,637-867-4779,NE,46659,N,495.5,16,77.6,Y,4,10
27533,17534,?,6174 East United Kingdom Ct.,Rensselaer,USA,613073,Riley@inceptos.us,Hollee *Wiley,931-220-3290,AK,9793,N,624.3,9,52.1,N,100,4
